segment_file,video_id,segment_index,start_sec,end_sec,speaker,party,constituency,native_city,native_county,native_province,clip_name,clip_type,extra_info,valid_times,dataset,segment_file_resolved
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/Zpx9ePhKjuo_Deputy Mick Wallace - Other Questions - 26.03.2019.wav,Zpx9ePhKjuo,1,30,60,mick wallace,Independents 4 Change,Wexford,Wellingtonbridge,Wexford,Leinster,Zpx9ePhKjuo_Deputy Mick Wallace - Other Questions - 26.03.2019.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/Zpx9ePhKjuo_Deputy Mick Wallace - Other Questions - 26.03.2019.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/5zRR9wLswcI_Deputy Mick Wallace - Private Members’ Business - .wav,5zRR9wLswcI,1,30,60,mick wallace,Independents 4 Change,Wexford,Wellingtonbridge,Wexford,Leinster,5zRR9wLswcI_Deputy Mick Wallace - Private Members‚Äô Business - .wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/5zRR9wLswcI_Deputy Mick Wallace - Private Members’ Business - .wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/f8W71BWfgcw_Deputy Mick Wallace - Other Questions - 11 Jun 201.wav,f8W71BWfgcw,1,30,60,mick wallace,Independents 4 Change,Wexford,Wellingtonbridge,Wexford,Leinster,f8W71BWfgcw_Deputy Mick Wallace - Other Questions - 11 Jun 201.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/f8W71BWfgcw_Deputy Mick Wallace - Other Questions - 11 Jun 201.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/NqrZPBqmflA_Deputy Mick Wallace - Government Business - 17.04..wav,NqrZPBqmflA,1,30,60,mick wallace,Independents 4 Change,Wexford,Wellingtonbridge,Wexford,Leinster,NqrZPBqmflA_Deputy Mick Wallace - Government Business - 17.04..wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/NqrZPBqmflA_Deputy Mick Wallace - Government Business - 17.04..wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/MjSMn4fSUic_Deputy Mick Wallace - Leaders’ Questions - 10.04.2.wav,MjSMn4fSUic,1,30,60,mick wallace,Independents 4 Change,Wexford,Wellingtonbridge,Wexford,Leinster,MjSMn4fSUic_Deputy Mick Wallace - Leaders‚Äô Questions - 10.04.2.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/MjSMn4fSUic_Deputy Mick Wallace - Leaders’ Questions - 10.04.2.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/qhvT8rti62A_Deputy Mick Wallace - Private Members’ Business - .wav,qhvT8rti62A,1,30,60,mick wallace,Independents 4 Change,Wexford,Wellingtonbridge,Wexford,Leinster,qhvT8rti62A_Deputy Mick Wallace - Private Members‚Äô Business - .wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/qhvT8rti62A_Deputy Mick Wallace - Private Members’ Business - .wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/r6I-iWTIVfA_Deputy Mick Wallace - Government Business - 16.04..wav,r6I-iWTIVfA,1,30,60,mick wallace,Independents 4 Change,Wexford,Wellingtonbridge,Wexford,Leinster,r6I-iWTIVfA_Deputy Mick Wallace - Government Business - 16.04..wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/r6I-iWTIVfA_Deputy Mick Wallace - Government Business - 16.04..wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/36ZufxygB2A_Deputy Mick Wallace - Government Business - 17.04..wav,36ZufxygB2A,1,30,60,mick wallace,Independents 4 Change,Wexford,Wellingtonbridge,Wexford,Leinster,36ZufxygB2A_Deputy Mick Wallace - Government Business - 17.04..wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/36ZufxygB2A_Deputy Mick Wallace - Government Business - 17.04..wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/mBNSZsSTuVs_Deputy Mick Wallace - Government Business - 27.03..wav,mBNSZsSTuVs,1,30,60,mick wallace,Independents 4 Change,Wexford,Wellingtonbridge,Wexford,Leinster,mBNSZsSTuVs_Deputy Mick Wallace - Government Business - 27.03..wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/mBNSZsSTuVs_Deputy Mick Wallace - Government Business - 27.03..wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/ic68bhjO88s_Deputy Mick Wallace - Private Members’ Business - .wav,ic68bhjO88s,1,30,60,mick wallace,Independents 4 Change,Wexford,Wellingtonbridge,Wexford,Leinster,ic68bhjO88s_Deputy Mick Wallace - Private Members‚Äô Business - .wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/ic68bhjO88s_Deputy Mick Wallace - Private Members’ Business - .wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/o-6CuuMZ400_Deputy Mick Wallace - Government Business - 17.04..wav,o-6CuuMZ400,1,30,60,mick wallace,Independents 4 Change,Wexford,Wellingtonbridge,Wexford,Leinster,o-6CuuMZ400_Deputy Mick Wallace - Government Business - 17.04..wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/o-6CuuMZ400_Deputy Mick Wallace - Government Business - 17.04..wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/RkHGtVM7nHs_Deputy Mick Wallace - Leaders’ Questions - 22 May .wav,RkHGtVM7nHs,1,30,60,mick wallace,Independents 4 Change,Wexford,Wellingtonbridge,Wexford,Leinster,RkHGtVM7nHs_Deputy Mick Wallace - Leaders‚Äô Questions - 22 May .wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/RkHGtVM7nHs_Deputy Mick Wallace - Leaders’ Questions - 22 May .wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/CZDlwzD5kPI_Deputy Mick Wallace - Government Business - 17.04..wav,CZDlwzD5kPI,1,30,60,mick wallace,Independents 4 Change,Wexford,Wellingtonbridge,Wexford,Leinster,CZDlwzD5kPI_Deputy Mick Wallace - Government Business - 17.04..wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/CZDlwzD5kPI_Deputy Mick Wallace - Government Business - 17.04..wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/rCFUR_tv568_Deputy Mick Wallace - Other Questions - 12 Jun 201.wav,rCFUR_tv568,1,30,60,mick wallace,Independents 4 Change,Wexford,Wellingtonbridge,Wexford,Leinster,rCFUR_tv568_Deputy Mick Wallace - Other Questions - 12 Jun 201.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/rCFUR_tv568_Deputy Mick Wallace - Other Questions - 12 Jun 201.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/136-YK2DNLA_Deputy Mick Wallace - Other Questions - 17.04.2019.wav,136-YK2DNLA,1,30,60,mick wallace,Independents 4 Change,Wexford,Wellingtonbridge,Wexford,Leinster,136-YK2DNLA_Deputy Mick Wallace - Other Questions - 17.04.2019.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/136-YK2DNLA_Deputy Mick Wallace - Other Questions - 17.04.2019.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/qpTSpmF7PrI_Deputy Mick Wallace - Topical Issues - 13 Jun 2019.wav,qpTSpmF7PrI,1,30,60,mick wallace,Independents 4 Change,Wexford,Wellingtonbridge,Wexford,Leinster,qpTSpmF7PrI_Deputy Mick Wallace - Topical Issues - 13 Jun 2019.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/qpTSpmF7PrI_Deputy Mick Wallace - Topical Issues - 13 Jun 2019.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/HLp5YlkMpDk_Deputy Neale Richmond – speech from 02 Sep 2020.wav,HLp5YlkMpDk,1,30,60,neale richmond,Fine Gael,Dublin Rathdown,Balinteer,Dublin Dun Laoghaire,Leinster,HLp5YlkMpDk_Deputy Neale Richmond ‚Äì speech from 02 Sep 2020.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/HLp5YlkMpDk_Deputy Neale Richmond – speech from 02 Sep 2020.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/azLrt3LQZ0Y_Senator Neale Richmond - speech from 2 Jul 2019.wav,azLrt3LQZ0Y,1,30,60,neale richmond,Fine Gael,Dublin Rathdown,Balinteer,Dublin Dun Laoghaire,Leinster,azLrt3LQZ0Y_Senator Neale Richmond - speech from 2 Jul 2019.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/azLrt3LQZ0Y_Senator Neale Richmond - speech from 2 Jul 2019.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/1CBtA_a_Mmo_Senator Neale Richmond - speech from 16 May 2019.wav,1CBtA_a_Mmo,1,30,60,neale richmond,Fine Gael,Dublin Rathdown,Balinteer,Dublin Dun Laoghaire,Leinster,1CBtA_a_Mmo_Senator Neale Richmond - speech from 16 May 2019.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/1CBtA_a_Mmo_Senator Neale Richmond - speech from 16 May 2019.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/jRJO6-xo_Dk_Senator Neale Richmond - speech from 11 Jun 2019.wav,jRJO6-xo_Dk,1,30,60,neale richmond,Fine Gael,Dublin Rathdown,Balinteer,Dublin Dun Laoghaire,Leinster,jRJO6-xo_Dk_Senator Neale Richmond - speech from 11 Jun 2019.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/jRJO6-xo_Dk_Senator Neale Richmond - speech from 11 Jun 2019.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/wKPNf38c8TQ_Deputy Neale Richmond - speech from 5 Mar 2020.wav,wKPNf38c8TQ,1,30,60,neale richmond,Fine Gael,Dublin Rathdown,Balinteer,Dublin Dun Laoghaire,Leinster,wKPNf38c8TQ_Deputy Neale Richmond - speech from 5 Mar 2020.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/wKPNf38c8TQ_Deputy Neale Richmond - speech from 5 Mar 2020.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/nFJxreyXIIY_Deputy Neale Richmond - speech from 24 Nov 2020.wav,nFJxreyXIIY,1,30,60,neale richmond,Fine Gael,Dublin Rathdown,Balinteer,Dublin Dun Laoghaire,Leinster,nFJxreyXIIY_Deputy Neale Richmond - speech from 24 Nov 2020.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/nFJxreyXIIY_Deputy Neale Richmond - speech from 24 Nov 2020.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/OH-qXdj7FSw_Neale Richmond - speech from  10 Apr 2019.wav,OH-qXdj7FSw,1,30,60,neale richmond,Fine Gael,Dublin Rathdown,Balinteer,Dublin Dun Laoghaire,Leinster,OH-qXdj7FSw_Neale Richmond - speech from  10 Apr 2019.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/OH-qXdj7FSw_Neale Richmond - speech from  10 Apr 2019.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/oRiLd-LDeeY_Deputy Neale Richmond - speech from 16 Dec 2020.wav,oRiLd-LDeeY,1,30,60,neale richmond,Fine Gael,Dublin Rathdown,Balinteer,Dublin Dun Laoghaire,Leinster,oRiLd-LDeeY_Deputy Neale Richmond - speech from 16 Dec 2020.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/oRiLd-LDeeY_Deputy Neale Richmond - speech from 16 Dec 2020.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/JLyPKLy2_80_Deputy Neale Richmond - speech from 21 Jul 2020.wav,JLyPKLy2_80,1,30,60,neale richmond,Fine Gael,Dublin Rathdown,Balinteer,Dublin Dun Laoghaire,Leinster,JLyPKLy2_80_Deputy Neale Richmond - speech from 21 Jul 2020.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/JLyPKLy2_80_Deputy Neale Richmond - speech from 21 Jul 2020.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/PZUuKL562Tw_Senator Neale Richmond - speech from 1 Oct 2019.wav,PZUuKL562Tw,1,30,60,neale richmond,Fine Gael,Dublin Rathdown,Balinteer,Dublin Dun Laoghaire,Leinster,PZUuKL562Tw_Senator Neale Richmond - speech from 1 Oct 2019.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/PZUuKL562Tw_Senator Neale Richmond - speech from 1 Oct 2019.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/AKEHarjKcrI_Senator Ned O'Sullivan - speech from 9 Jul 2019.wav,AKEHarjKcrI,1,30,60,ned o'sullivan,Fianna Fail,,Listowel,Kerry,Munster,AKEHarjKcrI_Senator Ned O'Sullivan - speech from 9 Jul 2019.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/AKEHarjKcrI_Senator Ned O'Sullivan - speech from 9 Jul 2019.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/0bOvVQWMx6Y_Senator Ned O'Sullivan - speech from 24 Sep 2019.wav,0bOvVQWMx6Y,1,30,60,ned o'sullivan,Fianna Fail,,Listowel,Kerry,Munster,0bOvVQWMx6Y_Senator Ned O'Sullivan - speech from 24 Sep 2019.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/0bOvVQWMx6Y_Senator Ned O'Sullivan - speech from 24 Sep 2019.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/ffVmv4dQVUs_Deputy Niall Collins - Questions on Promised Legis.wav,ffVmv4dQVUs,1,30,60,niall collins,Fianna Fail,Limerick County,Limerick City,Limerick,Munster,ffVmv4dQVUs_Deputy Niall Collins - Questions on Promised Legis.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/ffVmv4dQVUs_Deputy Niall Collins - Questions on Promised Legis.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/tx1dM46XaLg_Deputy Niall Collins - Order of Business - 12.03.2.wav,tx1dM46XaLg,1,30,60,niall collins,Fianna Fail,Limerick County,Limerick City,Limerick,Munster,tx1dM46XaLg_Deputy Niall Collins - Order of Business - 12.03.2.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/tx1dM46XaLg_Deputy Niall Collins - Order of Business - 12.03.2.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/1Yqu_YRsefs_Deputy Niall Collins - Priority Questions - 17 Sep.wav,1Yqu_YRsefs,1,30,60,niall collins,Fianna Fail,Limerick County,Limerick City,Limerick,Munster,1Yqu_YRsefs_Deputy Niall Collins - Priority Questions - 17 Sep.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/1Yqu_YRsefs_Deputy Niall Collins - Priority Questions - 17 Sep.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/Nsa76OrlGMk_Deputy Niall Collins - Questions on Promised Legis.wav,Nsa76OrlGMk,1,30,60,niall collins,Fianna Fail,Limerick County,Limerick City,Limerick,Munster,Nsa76OrlGMk_Deputy Niall Collins - Questions on Promised Legis.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/Nsa76OrlGMk_Deputy Niall Collins - Questions on Promised Legis.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/vbYmgj2RZmo_Senator Niall Ó Donnghaile - speech from 11 Jun 20.wav,vbYmgj2RZmo,1,30,60,niall o donnghaile,Sinn Fein,,Belfast,Antrim,Ulster,vbYmgj2RZmo_Senator Niall √ì Donnghaile - speech from 11 Jun 20.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/vbYmgj2RZmo_Senator Niall Ó Donnghaile - speech from 11 Jun 20.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/Lc9LepOzjBw_Senator Niall Ó Donnghaile - speech from 24 Sep 20.wav,Lc9LepOzjBw,1,30,60,niall o donnghaile,Sinn Fein,,Belfast,Antrim,Ulster,Lc9LepOzjBw_Senator Niall √ì Donnghaile - speech from 24 Sep 20.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/Lc9LepOzjBw_Senator Niall Ó Donnghaile - speech from 24 Sep 20.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/rWAQugYUKBI_Senator Niall Ó Donnghaile - Order of Business - 1.wav,rWAQugYUKBI,1,30,60,niall o donnghaile,Sinn Fein,,Belfast,Antrim,Ulster,rWAQugYUKBI_Senator Niall √ì Donnghaile - Order of Business - 1.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/rWAQugYUKBI_Senator Niall Ó Donnghaile - Order of Business - 1.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/e605v2q_pnI_Senator Niall Ó Donnghaile - speech from 19 Jun 20.wav,e605v2q_pnI,1,30,60,niall o donnghaile,Sinn Fein,,Belfast,Antrim,Ulster,e605v2q_pnI_Senator Niall √ì Donnghaile - speech from 19 Jun 20.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/e605v2q_pnI_Senator Niall Ó Donnghaile - speech from 19 Jun 20.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/bLrbDx7fSBY_Senator Niall Ó Donnghaile- speech from 12 Jul 201.wav,bLrbDx7fSBY,1,30,60,niall o donnghaile,Sinn Fein,,Belfast,Antrim,Ulster,bLrbDx7fSBY_Senator Niall √ì Donnghaile- speech from 12 Jul 201.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/bLrbDx7fSBY_Senator Niall Ó Donnghaile- speech from 12 Jul 201.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/3cLQTphqFog_Deputy Niamh Smyth - Priority Questions - 12 Jun 2.wav,3cLQTphqFog,1,30,60,niamh smyth,Fianna Fail,Cavan-Monaghan,Knockbridge,Cavan,Ulster,3cLQTphqFog_Deputy Niamh Smyth - Priority Questions - 12 Jun 2.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/3cLQTphqFog_Deputy Niamh Smyth - Priority Questions - 12 Jun 2.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/Yzj0Xxk4Xj4_Deputy Niamh Smyth - Topical Issues - 3 Oct 2019.wav,Yzj0Xxk4Xj4,1,30,60,niamh smyth,Fianna Fail,Cavan-Monaghan,Knockbridge,Cavan,Ulster,Yzj0Xxk4Xj4_Deputy Niamh Smyth - Topical Issues - 3 Oct 2019.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/Yzj0Xxk4Xj4_Deputy Niamh Smyth - Topical Issues - 3 Oct 2019.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/JP8SDrr7BoA_Deputy Niamh Smyth - Order of Business - 26.03.201.wav,JP8SDrr7BoA,1,30,60,niamh smyth,Fianna Fail,Cavan-Monaghan,Knockbridge,Cavan,Ulster,JP8SDrr7BoA_Deputy Niamh Smyth - Order of Business - 26.03.201.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/JP8SDrr7BoA_Deputy Niamh Smyth - Order of Business - 26.03.201.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/eWkCabnCvGA_Deputy Niamh Smyth - Questions on Promised Legisla.wav,eWkCabnCvGA,1,30,60,niamh smyth,Fianna Fail,Cavan-Monaghan,Knockbridge,Cavan,Ulster,eWkCabnCvGA_Deputy Niamh Smyth - Questions on Promised Legisla.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/eWkCabnCvGA_Deputy Niamh Smyth - Questions on Promised Legisla.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/Rep3-9z6uyE_Deputy Noel Grealish - Questions on Promised Legis.wav,Rep3-9z6uyE,1,30,60,noel grealish,Independent,Galway West,Carnmore,Galway,Connacht,Rep3-9z6uyE_Deputy Noel Grealish - Questions on Promised Legis.wav,parliament,Gaeltacht Region,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/Rep3-9z6uyE_Deputy Noel Grealish - Questions on Promised Legis.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/tG0ywlUiKWE_Deputy Noel Grealish - Private Members’ Business -.wav,tG0ywlUiKWE,1,30,60,noel grealish,Independent,Galway West,Carnmore,Galway,Connacht,tG0ywlUiKWE_Deputy Noel Grealish - Private Members‚Äô Business -.wav,parliament,Gaeltacht Region,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/tG0ywlUiKWE_Deputy Noel Grealish - Private Members’ Business -.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/S1_WxGElu_o_Deputy Noel Rock - Topical Issues - 21 May 2019.wav,S1_WxGElu_o,1,30,60,noel rock,Fine Gael,Dublin North-West,Ballymun,Dublin North,Leinster,S1_WxGElu_o_Deputy Noel Rock - Topical Issues - 21 May 2019.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/S1_WxGElu_o_Deputy Noel Rock - Topical Issues - 21 May 2019.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/X9lYy3YxZng_Deputy Noel Rock - Topical Issues - 9 Jul 2019.wav,X9lYy3YxZng,1,30,60,noel rock,Fine Gael,Dublin North-West,Ballymun,Dublin North,Leinster,X9lYy3YxZng_Deputy Noel Rock - Topical Issues - 9 Jul 2019.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/X9lYy3YxZng_Deputy Noel Rock - Topical Issues - 9 Jul 2019.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/1IfEguTfDGc_Deputy Noel Rock - Topical Issues - 07.03.2019.wav,1IfEguTfDGc,1,30,60,noel rock,Fine Gael,Dublin North-West,Ballymun,Dublin North,Leinster,1IfEguTfDGc_Deputy Noel Rock - Topical Issues - 07.03.2019.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/1IfEguTfDGc_Deputy Noel Rock - Topical Issues - 07.03.2019.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/BEhk7gyZUwo_Senator Paddy Burke - speech from 24 Sep 2019.wav,BEhk7gyZUwo,1,30,60,paddy burke,Fine Gael,,Castlebar,Mayo,Connacht,BEhk7gyZUwo_Senator Paddy Burke - speech from 24 Sep 2019.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/BEhk7gyZUwo_Senator Paddy Burke - speech from 24 Sep 2019.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/R5sF0ZGQiEs_Senator Paddy Burke - speech from 11 Jun 2019.wav,R5sF0ZGQiEs,1,30,60,paddy burke,Fine Gael,,Castlebar,Mayo,Connacht,R5sF0ZGQiEs_Senator Paddy Burke - speech from 11 Jun 2019.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/R5sF0ZGQiEs_Senator Paddy Burke - speech from 11 Jun 2019.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/PsmlIoae_-0_Paddy Burke - speech from  09 Apr 2019.wav,PsmlIoae_-0,1,30,60,paddy burke,Fine Gael,,Castlebar,Mayo,Connacht,PsmlIoae_-0_Paddy Burke - speech from  09 Apr 2019.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/PsmlIoae_-0_Paddy Burke - speech from  09 Apr 2019.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/ADpM7_Uci5o_Senator Paddy Burke - speech from 28 May 2019.wav,ADpM7_Uci5o,1,30,60,paddy burke,Fine Gael,,Castlebar,Mayo,Connacht,ADpM7_Uci5o_Senator Paddy Burke - speech from 28 May 2019.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/ADpM7_Uci5o_Senator Paddy Burke - speech from 28 May 2019.wav
/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/5GGhL2VtDNE_Senator Paddy Burke - speech from 10 Jul 2019.wav,5GGhL2VtDNE,1,30,60,paddy burke,Fine Gael,,Castlebar,Mayo,Connacht,5GGhL2VtDNE_Senator Paddy Burke - speech from 10 Jul 2019.wav,parliament,,0.30-1.00,DAIL,/Users/cianan/Documents/College/GitHub/FYP/Data/DailData/roi_audio_processed/5GGhL2VtDNE_Senator Paddy Burke - speech from 10 Jul 2019.wav
